loss_interior,loss,time,loss_boundary,_step,_runtime,l2_error,_timestamp,step
4.290014328337448e-10,8.740754657978805e-10,826.9589998722076,4.4507403296413576e-10,82,832.1802086830139,6.64357132083886e-05,1715784438.6665967,2049
3.6863988616502913e-10,7.504411621008073e-10,909.1596233844757,3.8180127593577816e-10,83,914.3808264732361,5.904785770438479e-05,1715784520.8672144,2254
2.1545192007203488e-10,4.746867735512113e-10,999.3551349639893,2.592348534791764e-10,84,1004.5763964653015,5.332355178520826e-05,1715784611.0627844,2479
5.010977043691862e-10,1.1047951224462882e-09,1098.9183270931244,6.03697418077102e-10,85,1104.1395184993744,4.890866474645326e-05,1715784710.6259065,2727
5.150457792267276e-09,7.747100122604534e-09,1208.3678550720215,2.5966423303372573e-09,86,1213.5889992713928,4.6398724861233955e-05,1715784820.0753872,3000
1.2633920172665534e-10,2.2415885007515647e-10,1328.1381485462189,9.781964834850113e-11,87,1333.3594381809235,4.0572616603526264e-05,1715784939.8458261,3299
2.8365742996814725e-10,6.23130905279892e-10,1460.4317948818207,3.3947347531174466e-10,88,1465.6529755592346,3.540815430263778e-05,1715785072.1393635,3629
8.43401237524624e-11,1.5239434856157608e-10,1605.8884592056274,6.805422480911368e-11,89,1611.1096966266632,3.5924154637170816e-05,1715785217.5960846,3992
7.663443478322785e-11,1.3903806168718345e-10,1765.7133965492249,6.240362690395559e-11,90,1770.9345872402191,3.2630024526721404e-05,1715785377.4209752,4391
2.1896330217911352e-10,4.0125174076314203e-10,1942.0740768909454,1.822884385840285e-10,91,1947.29558968544,2.9005908433956397e-05,1715785553.7819777,4831
3.8917231963980907e-10,7.24777794419135e-10,2135.640888929367,3.3560547477932594e-10,92,2140.8620977401733,2.5364248922127888e-05,1715785747.3484857,5314
9.435536766326267e-11,1.7250732868637394e-10,2348.424300432205,7.815196102311127e-11,93,2353.6455070972443,2.347455037749364e-05,1715785960.131895,5845
1.8794493163290725e-10,3.2558930078356394e-10,2582.427592277527,1.376443691506567e-10,94,2587.648855447769,2.3772268724070667e-05,1715786194.1352434,6429
6.070847484370072e-11,9.743299420122629e-11,2840.099688053131,3.672451935752558e-11,95,2845.3209116458893,2.2098196775796142e-05,1715786451.8072996,7072
5.4749215558337457e-11,9.794911056632959e-11,3000.052702665329,4.3199895007992136e-11,96,3005.273898601532,2.1103576920923328e-05,1715786611.7602866,7471
