_timestamp,loss_boundary,step,l2_error,loss_interior,time,_step,_runtime,loss
1723046200.2571697,2.6584559915698317e+38,4831,2.305843009213694e+19,0.0,550.0495493412018,91,550.9765517711639,2.6584559915698317e+38
1723046224.2353601,2.6584559915698317e+38,5314,2.305843009213694e+19,0.0,574.0278062820435,92,574.954742193222,2.6584559915698317e+38
1723046250.613167,2.6584559915698317e+38,5845,2.305843009213694e+19,0.0,600.4058456420898,93,601.3325490951538,2.6584559915698317e+38
1723046279.575872,2.6584559915698317e+38,6429,2.305843009213694e+19,0.0,629.3683290481567,94,630.2952539920807,2.6584559915698317e+38
1723046311.4856882,2.6584559915698317e+38,7072,2.305843009213694e+19,0.0,661.2781417369843,95,662.2050702571869,2.6584559915698317e+38
1723046346.541636,2.6584559915698317e+38,7779,2.305843009213694e+19,0.0,696.3341274261475,96,697.261018037796,2.6584559915698317e+38
1723046385.2049434,2.6584559915698317e+38,8557,2.305843009213694e+19,0.0,734.9976513385773,97,735.924325466156,2.6584559915698317e+38
1723046427.963817,2.6584559915698317e+38,9413,2.305843009213694e+19,0.0,777.7562456130981,98,778.683198928833,2.6584559915698317e+38
1723046474.6816971,2.6584559915698317e+38,10354,2.305843009213694e+19,0.0,824.4741053581238,99,825.4010791778564,2.6584559915698317e+38
1723046526.0189533,2.6584559915698317e+38,11389,2.305843009213694e+19,0.0,875.8113963603973,100,876.7383353710175,2.6584559915698317e+38
1723046582.644431,2.6584559915698317e+38,12528,2.305843009213694e+19,0.0,932.4368999004364,101,933.36381316185,2.6584559915698317e+38
1723046645.090797,2.6584559915698317e+38,13781,2.305843009213694e+19,0.0,994.8832650184631,102,995.8101789951324,2.6584559915698317e+38
1723046713.4928544,2.6584559915698317e+38,15159,2.305843009213694e+19,0.0,1063.2852823734283,103,1064.212236404419,2.6584559915698317e+38
1723046788.7713451,2.6584559915698317e+38,16675,2.305843009213694e+19,0.0,1138.5637063980103,104,1139.490727186203,2.6584559915698317e+38
1723046871.5338817,2.6584559915698317e+38,18342,2.305843009213694e+19,0.0,1221.3262994289398,105,1222.2532637119293,2.6584559915698317e+38
1723046962.8330843,2.6584559915698317e+38,20177,2.305843009213694e+19,0.0,1312.6255328655243,106,1313.552466392517,2.6584559915698317e+38
1723047062.946899,2.6584559915698317e+38,22194,2.305843009213694e+19,0.0,1412.73935008049,107,1413.6662809848785,2.6584559915698317e+38
1723047173.259865,2.6584559915698317e+38,24414,2.305843009213694e+19,0.0,1523.0523099899292,108,1523.9792470932007,2.6584559915698317e+38
1723047294.9360683,2.6584559915698317e+38,26855,2.305843009213694e+19,0.0,1644.728491783142,109,1645.6554503440857,2.6584559915698317e+38
1723047429.2709222,2.6584559915698317e+38,29540,2.305843009213694e+19,0.0,1779.0633602142334,110,1779.9903042316437,2.6584559915698317e+38
1723047577.166328,2.6584559915698317e+38,32494,2.305843009213694e+19,0.0,1926.958791255951,111,1927.8857100009918,2.6584559915698317e+38
1723047739.8558383,2.6584559915698317e+38,35744,2.305843009213694e+19,0.0,2089.648277759552,112,2090.575220346451,2.6584559915698317e+38
1723047918.972963,2.6584559915698317e+38,39318,2.305843009213694e+19,0.0,2268.7653970718384,113,2269.6923451423645,2.6584559915698317e+38
1723048115.5044792,2.6584559915698317e+38,43250,2.305843009213694e+19,0.0,2465.2969768047333,114,2466.223861217499,2.6584559915698317e+38
1723048330.6220844,2.6584559915698317e+38,47575,2.305843009213694e+19,0.0,2680.4144418239594,115,2681.3414664268494,2.6584559915698317e+38
1723048567.0913973,2.6584559915698317e+38,52332,2.305843009213694e+19,0.0,2916.883850812912,116,2917.8107793331146,2.6584559915698317e+38
1723048650.2093725,2.6584559915698317e+38,54006,2.305843009213694e+19,0.0,3000.0009133815765,117,3000.9287545681,2.6584559915698317e+38
