_runtime,_timestamp,loss,loss_boundary,loss_interior,step,time,_step,l2_error
21.68100666999817,1723045671.1908498,0.0015442191366972326,0.0009636864738236766,0.000580532662873556,1157,19.908852100372314,76,0.029733858584942326
23.502413988113403,1723045673.012257,0.001059376413782315,0.0006019591533190399,0.00045741726046327503,1272,21.729759454727173,77,0.025873838511830886
25.527101755142212,1723045675.0369449,0.0017939061952699485,0.0013681882683819358,0.00042571792688801273,1400,23.754329442977905,78,0.03322476781163619
27.731656312942505,1723045677.2414994,0.0008112146241573346,0.0005002420404718919,0.0003109725836854427,1539,25.95884132385254,79,0.020898226507002557
30.169918060302734,1723045679.6797612,0.0006752105337600081,0.0004221672709549672,0.0002530432628050409,1693,28.397454738616943,80,0.025603112029709923
32.859257221221924,1723045682.3691003,0.0006052942836138135,0.00038121500352174877,0.00022407928009206472,1863,31.08659315109253,81,0.01895342509539041
35.802340269088745,1723045685.3121834,0.0005400969862194752,0.00036910102346432086,0.0001709959627551544,2049,34.02944493293762,82,0.019607651819006734
39.028900146484375,1723045688.5387433,0.0005311146279391917,0.00037926959333539135,0.00015184503460380036,2254,37.25622892379761,83,0.023880130193190623
42.63085055351257,1723045692.1406937,0.0004781281604626375,0.0003594602936299395,0.000118667866832698,2479,40.857232093811035,84,0.02256226338788936
46.65259861946106,1723045696.1624417,0.0004212971189470378,0.0003193070509575288,0.000101990067989509,2727,44.87865948677063,85,0.020209727452151386
51.048758029937744,1723045700.5586011,0.0006017595761747597,0.0005204921307956818,8.126744537907788e-05,3000,49.276206254959106,86,0.030561005751348562
55.79271483421326,1723045705.302558,0.00028348720906594795,0.0002179365503922524,6.555065867369556e-05,3299,54.01999258995056,87,0.01757531807290989
61.02549481391907,1723045710.535338,0.0004289848842032099,0.0003314030710996947,9.75818131035152e-05,3629,59.252938747406006,88,0.017574818740134418
66.76247978210449,1723045716.272323,0.0002764856829441597,0.00022092679572416004,5.5558887219999656e-05,3992,64.9897050857544,89,0.0177102115735353
73.070307970047,1723045722.580151,0.0003066989404841702,0.0002547041209764116,5.199481950775861e-05,4391,71.2977683544159,90,0.014198485972621896
80.0381727218628,1723045729.5480158,0.00015010598374839211,0.00010538049131853525,4.472549242985687e-05,4831,78.26566648483276,91,0.011332159068686709
87.68286466598511,1723045737.1927078,0.00017793248589631822,0.0001403593740410184,3.757311185529981e-05,5314,85.91019034385681,92,0.010391282640494586
96.10586738586426,1723045745.6157105,0.00022097163229675167,0.0001694092618180032,5.156237047874846e-05,5845,94.33302736282349,93,0.016065591048884213
105.35725712776184,1723045754.8671002,0.0001343567781629862,9.764475482205327e-05,3.6712023340932936e-05,6429,103.58447670936584,94,0.012452821135525198
115.5300805568695,1723045765.0399237,0.00016981660427628734,0.00010344069024714292,6.637591402914442e-05,7072,113.75739574432373,95,0.00926413184660945
126.70738387107849,1723045776.217227,0.0001787471089035216,0.00013784105023618027,4.090605866734134e-05,7779,124.93523573875427,96,0.014075662347937223
139.0039508342743,1723045788.513794,0.00010160808989108823,5.8813615533835315e-05,4.279447435725292e-05,8557,137.2312207221985,97,0.009330330151952575
152.54822182655334,1723045802.058065,9.541373540277121e-05,6.568580528239222e-05,2.9727930120378987e-05,9413,150.77561736106873,98,0.007743600594157909
167.45386838912964,1723045816.9637115,0.00019504799457604062,0.0001667735218486361,2.827447272740452e-05,10354,165.68118619918823,99,0.011095881993255043
183.85188364982605,1723045833.3617268,0.00017410464238643193,0.00012287491230168144,5.122973008475048e-05,11389,182.07970190048218,100,0.013218864394666156
201.8931381702423,1723045851.4029813,0.0001506385773906556,0.00012985860448793546,2.077997290272015e-05,12528,200.12044382095337,101,0.013162549378065614
221.70744824409485,1723045871.2172914,0.00012000882262700805,9.084835757017542e-05,2.916046505683263e-05,13781,219.93452835083008,102,0.012021751632120879
243.49444007873535,1723045893.0042832,0.0001998180761005087,8.316353630756813e-05,0.00011665453979294057,15159,241.72178554534912,103,0.007516406449176905
267.5572063922882,1723045917.0670495,0.0001200091561650649,3.701378099123955e-05,8.299537517382536e-05,16675,265.7857506275177,104,0.006345253536089167
294.06645107269287,1723045943.5762942,5.004512773309186e-05,3.1699384143232675e-05,1.8345743589859186e-05,18342,292.2936553955078,105,0.005688814391657116
323.1732997894287,1723045972.683143,6.339393553156222e-05,1.8655827802049893e-05,4.473810772951233e-05,20177,321.4004075527191,106,0.008006314474086142
355.0521650314331,1723046004.5620081,4.871461179376131e-05,4.000970444530909e-05,8.704907348452222e-06,22194,353.27911353111267,107,0.0062412201617569945
390.138311624527,1723046039.6481547,5.221180287418118e-05,3.1825546415426883e-05,2.03862564587543e-05,24414,388.3653790950775,108,0.007334341693321141
428.8257212638855,1723046078.3355644,0.00015993584063590991,0.0001528536153508325,7.082225285077399e-06,26855,427.0527753829956,109,0.014488574372579915
471.3747208118439,1723046120.884564,1.8534789674928667e-05,7.762199895968947e-06,1.0772589778959719e-05,29540,469.6012120246887,110,0.0026669466624724236
517.5993123054504,1723046167.1091554,2.4947312947206953e-05,1.8725753997300157e-05,6.221558949906796e-06,32494,515.8260447978973,111,0.005488944406682588
568.3381993770599,1723046217.8480425,1.573249002624497e-05,4.968654939317417e-06,1.076383508692755e-05,35744,566.5652432441711,112,0.0026092456959931863
624.0407366752625,1723046273.5505798,3.9446663421920306e-05,2.2035408440565703e-05,1.74112549813546e-05,39318,622.2677190303802,113,0.005202570670773769
685.3043937683105,1723046334.8142369,2.396637171480525e-05,1.7368890487604824e-05,6.597481227200427e-06,43250,683.5313429832458,114,0.0025937996554374304
752.6897382736206,1723046402.1995814,9.132631942515063e-06,2.3815771353550503e-06,6.751054807160012e-06,47575,750.9167795181274,115,0.0015855377947224304
826.8255093097687,1723046476.3353524,1.2952803866907055e-05,2.5084161636968073e-06,1.0444387703210248e-05,52332,825.0527381896973,116,0.0036061546006811817
908.4210336208344,1723046557.9308767,1.1831226410972858e-05,7.4041584978211085e-06,4.42706791315175e-06,57566,906.6479704380035,117,0.0030150460700800554
998.1098449230194,1723046647.619688,1.0378657705767328e-05,4.66381176298849e-06,5.714845942778837e-06,63322,996.3369059562683,118,0.002260796851768914
1096.7098336219788,1723046746.2196767,4.028361840415975e-05,3.39463772005957e-05,6.3372412035640525e-06,69654,1094.9368612766266,119,0.00775337714325615
1205.2038860321045,1723046854.7137291,4.102928629026819e-05,1.8479346599666604e-05,2.2549939690601584e-05,76620,1203.4309322834015,120,0.004347205296958648
1324.4333622455597,1723046973.9432054,4.709578454705509e-06,2.183580631991232e-06,2.525997822714276e-06,84281,1322.6603572368622,121,0.001399368437865226
1455.9732184410095,1723047105.4830616,1.6230630362930554e-05,5.677098903426676e-06,1.055353145950388e-05,92710,1454.2002561092377,122,0.002430813623184543
1600.3233454227448,1723047249.8331885,1.153906966881513e-05,9.512626440100917e-07,1.0587807024805038e-05,101980,1598.5503332614899,123,0.001718502325427743
1759.1498832702637,1723047408.6597264,4.631396043962264e-06,2.902737341987766e-06,1.728658701974498e-06,112178,1757.3768999576569,124,0.002749802026656232
1934.3078315258026,1723047583.8176746,2.7680720569094505e-06,1.1457729666456886e-06,1.6222990902637618e-06,123396,1932.53480386734,125,0.0012090361446010168
2126.72567820549,1723047776.2355213,4.144497059542693e-06,7.238006152892294e-07,3.4206964442534635e-06,135736,2124.952623605728,126,0.0006909914756862076
2338.3446567058563,1723047987.8544998,4.475664964150977e-06,1.0651297603104068e-06,3.4105352038405698e-06,149309,2336.5720658302307,127,0.0009746270167391271
2571.222072839737,1723048220.731916,1.5230617474731233e-05,2.005172218304317e-06,1.3225445256426916e-05,164240,2569.4492008686066,128,0.0010902324572020033
2827.273993253708,1723048476.7838364,6.677786338167647e-06,5.333210580050751e-06,1.344575758116897e-06,180664,2825.501299381256,129,0.002743461727497201
3001.7750415802,1723048651.2848847,1.0369637536517856e-05,1.226821358427414e-06,9.142816178090443e-06,191858,3000.001392364502,130,0.0014607417163392295
