loss_interior,l2_error,_timestamp,_step,_runtime,loss_boundary,loss,time,step
0.0009951676948211589,0.04347500099669468,1723045685.2259586,81,33.7820086479187,0.0016824511850462478,0.002677618879867407,32.38014006614685,1863
0.0008432781852352349,0.03879837251967594,1723045688.2018268,82,36.75787687301636,0.0009509631992484585,0.0017942413844836934,35.355719566345215,2049
0.0006908545868319399,0.033752343113182155,1723045691.4534543,83,40.009504318237305,0.0010481367631213732,0.0017389913499533131,38.60741114616394,2254
0.0005626903823610214,0.044847476317059924,1723045695.1476765,84,43.70372653007507,0.0009448465248541131,0.0015075369072151345,42.30126237869263,2479
0.0005101996197079005,0.035560950987037314,1723045699.2143238,85,47.770373821258545,0.001188393608520927,0.0016985932282288275,46.36863350868225,2727
0.0004267487301697655,0.030035910306423892,1723045703.7558434,86,52.311893463134766,0.000998105274369658,0.0014248540045394237,50.91030812263489,3000
0.0003463579420428552,0.050033303838275055,1723045708.5840454,87,57.140095472335815,0.002382509507138097,0.0027288674491809523,55.7380576133728,3299
0.0002982017237692279,0.03852579591289965,1723045713.9009025,88,62.4569525718689,0.0009942590662597914,0.0012924607900290193,61.05525827407837,3629
0.00025262192309186707,0.02627188691992388,1723045719.7564042,89,68.31245422363281,0.0007602512757155822,0.0010128731988074493,66.91071438789368,3992
0.00021144099909834005,0.024755686433716707,1723045726.1964478,90,74.75249791145325,0.0007194610218910431,0.0009309020209893831,73.35060667991638,4391
0.00019537138374708994,0.025236813687037882,1723045733.3064167,91,81.86246681213379,0.0006708001053515644,0.0008661714890986544,80.46073913574219,4831
0.00017473554452982433,0.024119053257111698,1723045741.142438,92,89.69848799705505,0.000628951224186338,0.0008036867687161623,88.29690074920654,5314
0.00015676376649169876,0.025308072504860224,1723045749.7906437,93,98.34669375419617,0.0004938052826819244,0.0006505690491736231,96.94515895843506,5845
0.00014546327823263788,0.02190581769245234,1723045759.177696,94,107.73374605178833,0.0005740231319406255,0.0007194864101732634,106.33179974555969,6429
0.00012747396783945245,0.0266330462338658,1723045769.38654,95,117.94258999824524,0.00042881671560142956,0.000556290683440882,116.54047083854675,7072
0.00013709000626866555,0.02938405249039525,1723045780.906415,96,129.4624650478363,0.0004042451924168048,0.0005413351986854703,128.06087398529053,7779
0.00011747989717111307,0.021232214307164553,1723045794.191661,97,142.74771094322205,0.0003442207835103806,0.0004617006806814937,141.3471474647522,8557
0.00010953572103670091,0.021052595365304093,1723045808.9941013,98,157.550151348114,0.0003493415312009438,0.0004588772522376447,156.14838290214539,9413
0.00011352072044633037,0.01655770153178845,1723045825.407757,99,173.96380710601807,0.0002914501558237554,0.00040497087627008573,172.56176233291626,10354
0.00010691477240232735,0.01577806595379015,1723045843.2609499,100,191.81699991226196,0.00032876904673171704,0.0004356838191340444,190.4150652885437,11389
0.00013161090157622882,0.015345018704098625,1723045862.8321831,101,211.38823318481445,0.0003029555826694464,0.00043456648424567524,209.98668766021729,12528
8.830079789198156e-05,0.01376514148807372,1723045884.4566023,102,233.01265239715576,0.000304281220106061,0.00039258201799804255,231.61120009422302,13781
9.275133775537569e-05,0.021743537354642926,1723045908.343124,103,256.89917397499084,0.00017844781166281653,0.0002711991494181922,255.49740147590637,15159
8.165799681222575e-05,0.018924954732220306,1723045934.5973003,104,283.15335035324097,0.0001822842713780281,0.00026394226819025383,281.7515606880188,16675
9.09730838226717e-05,0.02375431096084916,1723045963.4433231,105,311.99937319755554,0.00021866469389827343,0.00030963777772094513,310.5972354412079,18342
7.002449904022592e-05,0.01930335867212213,1723045996.0427284,106,344.59877848625183,0.00022764613355251634,0.0002976706325927423,343.19693541526794,20177
5.974818109333792e-05,0.010670818394034748,1723046031.0470912,107,379.6031413078308,0.00011441728314141831,0.00017416546423475624,378.20016741752625,22194
7.667980321389816e-05,0.011587382226503358,1723046069.44009,108,417.99614000320435,0.00017285583790145736,0.0002495356411153555,416.59445571899414,24414
5.3240605576301444e-05,0.020743437538685107,1723046112.0281856,109,460.5842356681824,0.00017192166949456987,0.00022516227507087132,459.1824243068695,26855
7.566263348405988e-05,0.011737535470817271,1723046158.527947,110,507.0839970111847,0.00019003640343292257,0.0002656990369169825,505.682585477829,29540
4.002148981663083e-05,0.00955009654413287,1723046210.0218296,111,558.5778796672821,6.362130420949666e-05,0.00010364279402612749,557.1764335632324,32494
3.928084418952053e-05,0.012516959075651651,1723046266.7508688,112,615.3069188594818,6.892400324192204e-05,0.00010820484743144257,613.9051446914673,35744
4.6949625035326577e-05,0.018337161535044343,1723046329.3823278,113,677.9383778572083,0.00019962939090917303,0.0002465790159444996,676.5367660522461,39318
3.574315892845186e-05,0.008341240004504383,1723046397.8634207,114,746.4194707870483,5.1667975781568e-05,8.741113471001985e-05,745.0179169178009,43250
2.912746326844181e-05,0.00835268200827813,1723046473.7179525,115,822.2740025520325,4.975446990680471e-05,7.888193317524651e-05,820.8724052906036,47575
2.972333100033842e-05,0.009596585648604054,1723046556.9612336,116,905.5172836780548,6.207659337827239e-05,9.179992437861081e-05,904.1158118247986,52332
2.7123233969623526e-05,0.010994106416860208,1723046648.1608129,117,996.7168629169464,5.688018114414045e-05,8.400341511376398e-05,995.3152592182159,57566
2.594782311823274e-05,0.007400676541225171,1723046748.542957,118,1097.0990071296692,4.9569001094257625e-05,7.551682421249036e-05,1095.697003364563,63322
2.762819381397675e-05,0.012793650913427964,1723046858.9551508,119,1207.5112009048462,8.859119278968064e-05,0.00011621938660365739,1206.1098766326904,69654
2.5200040913874566e-05,0.009148208129841483,1723046980.7418778,120,1329.2979278564453,6.278058065489684e-05,8.79806215687714e-05,1327.8965265750885,76620
2.2004172966415338e-05,0.013928847255446552,1723047114.7899792,121,1463.3460292816162,4.592373144630301e-05,6.792790441271834e-05,1461.9448356628418,84281
1.8541640074556638e-05,0.005249105252286945,1723047261.941877,122,1610.4979269504547,2.9090865212840064e-05,4.76325052873967e-05,1609.0961899757385,92710
1.9819511171626774e-05,0.005300676806837549,1723047424.3302896,123,1772.8863396644592,5.1211745828363534e-05,7.10312569999903e-05,1771.4838151931763,101980
1.779804085515227e-05,0.006329805038396258,1723047603.0018961,124,1951.5579462051392,2.689283269646271e-05,4.4690873551614976e-05,1950.1563169956207,112178
1.692523390556588e-05,0.00801166844296227,1723047799.3273005,125,2147.883350610733,2.8911811698726782e-05,4.583704560429266e-05,2146.4814665317535,123396
1.5844584065462457e-05,0.004995709196672237,1723048015.3969758,126,2363.953025817871,2.0526168977394956e-05,3.637075304285741e-05,2362.5515620708466,135736
1.4653441200935758e-05,0.004446539426975607,1723048252.502377,127,2601.058427095413,1.7774195905258873e-05,3.242763710619463e-05,2599.6563279628754,149309
1.4201885878848734e-05,0.004315948312260344,1723048512.7959936,128,2861.3520436286926,2.2077627130586908e-05,3.627951300943564e-05,2859.9506661891937,164240
1.284852771962386e-05,0.007044677182633325,1723048652.8473332,129,3001.403383255005,1.8671048437897805e-05,3.1519576157521663e-05,3000.000779390335,172258
