_timestamp,loss_boundary,loss,time,_step,_runtime,loss_interior,l2_error,step
1723046982.3171456,8.470824460047476e-09,3.023043395483668e-08,1288.5254423618317,94,1288.9626414775848,2.17596094947892e-08,0.00012110381457548311,6429
1723047110.6201997,5.4645507866060115e-09,2.0754428548648786e-08,1416.8282001018524,95,1417.2656955718994,1.5289877762042773e-08,0.00011479610136628318,7072
1723047251.7367163,4.070316068968019e-09,1.8200463421235873e-08,1557.9449481964111,96,1558.3822121620178,1.4130147352267854e-08,0.00010375394001673761,7779
1723047406.7660668,5.458492592969602e-09,2.0072729483237908e-08,1712.9744658470154,97,1713.4115626811981,1.4614236890268305e-08,9.648605835152569e-05,8557
1723047577.3082232,7.1440473354222564e-09,2.2991819882329697e-08,1883.516545534134,98,1883.9537191390991,1.584777254690744e-08,9.188148350987126e-05,9413
1723047764.8388872,4.081136137759981e-09,1.5233594960198407e-08,2071.047213077545,99,2071.4843831062317,1.1152458822438426e-08,8.294292466775154e-05,10354
1723047971.2354968,3.249535184539663e-09,1.2522204866586751e-08,2277.443868637085,100,2277.8809926509857,9.272669682047087e-09,7.959046790247291e-05,11389
1723048198.2582479,3.574967284461174e-09,1.4246171595128274e-08,2504.4666492938995,101,2504.9037437438965,1.06712043106671e-08,7.541361683535156e-05,12528
1723048448.2134979,2.4247725663056333e-09,1.0389355662651522e-08,2754.421746969223,102,2754.858993768692,7.964583096345888e-09,7.740110282316564e-05,13781
1723048693.9606597,2.8829389639139576e-09,1.2610238904483458e-08,3000.169107437134,103,3000.6061556339264,9.727299940569501e-09,7.12624467479187e-05,15015
