time,loss_boundary,loss,_runtime,_timestamp,loss_interior,step,l2_error,_step
136.69937419891357,0.0001307741983601846,0.00017345706510026878,138.59101462364197,1723045788.1529317,4.268286674008418e-05,8557,0.013531944288240776,97
150.47559142112732,0.00011224806009233822,0.0001416524502201469,152.3667392730713,1723045801.9286563,2.9404390127808678e-05,9413,0.017751557236899456,98
165.16708207130432,0.00010262750161341247,0.00012376257577759831,167.058265209198,1723045816.6201823,2.1135074164185854e-05,10354,0.014889911447603956,99
181.62039279937744,7.757569658173846e-05,9.963615844839837e-05,183.50952339172363,1723045833.0714405,2.2060461866659903e-05,11389,0.012870990142158704,100
199.56751084327698,3.763994317167124e-05,7.099370495332316e-05,201.45902633666992,1723045851.0209434,3.3353761781651916e-05,12528,0.008965302730877079,101
219.2052617073059,9.491710920416555e-05,0.00011336310214136937,221.0970447063446,1723045870.6589618,1.844599293720381e-05,13781,0.021678447097754076,102
240.74163842201233,5.55047980110163e-05,7.213692633270904e-05,242.63302898406982,1723045892.194946,1.663212832169274e-05,15159,0.00856281812967901,103
264.5046601295471,1.7757293041265695e-05,4.053970997559902e-05,266.3963656425476,1723045915.9582827,2.278241693433333e-05,16675,0.0047374461379625765,104
290.6246700286865,2.3944959928672625e-05,4.092351674828645e-05,292.51645159721375,1723045942.0783687,1.6978556819613823e-05,18342,0.004853075523999715,105
319.3571524620056,1.0066425412588853e-05,2.785788548210269e-05,321.2488660812378,1723045970.8107831,1.7791460069513834e-05,20177,0.004105510016644129,106
351.0888090133667,2.577305412484533e-05,6.184299477545516e-05,352.98059487342834,1723046002.542512,3.606994065060983e-05,22194,0.0036114210096305287,107
385.89644598960876,3.7103958655988224e-05,4.905187520958364e-05,387.7881054878235,1723046037.3500226,1.1947916553595417e-05,24414,0.008116657539115547,108
424.1751980781555,5.723382545814059e-06,1.908354918418534e-05,426.0668969154358,1723046075.628814,1.3360166638371283e-05,26855,0.0027068719808784093,109
466.62652039527893,4.449138796211794e-05,5.12935342023369e-05,468.51832938194275,1723046118.0802464,6.802146240218958e-06,29540,0.006771868165646646,110
513.0691635608673,1.2555584660938598e-05,5.499988140372313e-05,514.9607243537903,1723046164.5226414,4.2444296742784535e-05,32494,0.003722972800896682,111
563.9570822715759,3.462875965424954e-06,8.70591542255992e-06,565.8487832546234,1723046215.4107003,5.243039457134965e-06,35744,0.0020522307848554328,112
619.8510980606079,1.3885054824965365e-05,3.772990479539587e-05,621.7426042556763,1723046271.3045213,2.3844849970430506e-05,39318,0.003464401348008163,113
681.3631465435028,1.0271922258703867e-05,1.7453926224223475e-05,683.2547860145569,1723046332.816703,7.182003965519608e-06,43250,0.0042470670744842965,114
749.0654933452606,2.0694333001747696e-05,2.5242746220882724e-05,750.9569771289825,1723046400.5188942,4.548413219135027e-06,47575,0.004187716037555474,115
823.4423153400421,5.951616343922402e-06,9.395114562676014e-06,825.3340411186218,1723046474.8959582,3.443498218753611e-06,52332,0.0033935596209921687,116
905.2174093723297,1.4937590359331548e-06,4.221464767576412e-06,907.1091556549072,1723046556.6710727,2.7277057316432566e-06,57566,0.0010859234561578503,117
995.2468099594116,5.4803858167536224e-06,8.534047708987619e-06,997.1385052204132,1723046646.7004223,3.0536618922339966e-06,63322,0.002124276281055825,118
1094.391322851181,1.2229960018661507e-05,2.1601897402977706e-05,1096.2829809188843,1723046745.844898,9.371937384316201e-06,69654,0.004721146005807631,119
1203.618019104004,2.76412685976378e-06,8.192141962549897e-06,1205.509689092636,1723046855.0716062,5.428015102786117e-06,76620,0.0027330471790384717,120
1323.3601698875427,5.01172940931788e-06,6.833665504164709e-06,1325.251802444458,1723046974.8137195,1.8219360948468287e-06,84281,0.002946892634744784,121
1455.065860748291,1.0612570083200986e-05,1.8300755216835223e-05,1456.9575691223145,1723047106.5194862,7.688185133634238e-06,92710,0.0035008695726485204,122
1600.6141829490662,3.063303923720089e-06,5.87733758630156e-06,1602.5058054924011,1723047252.0677226,2.814033662581471e-06,101980,0.003126394626397657,123
1759.89550614357,2.365086617586466e-06,4.3878727941528405e-06,1761.7871968746185,1723047411.349114,2.0227861765663747e-06,112178,0.0022140292543729317,124
1935.2988142967224,1.242106486699859e-05,1.444024834257428e-05,1937.1902649402618,1723047586.752182,2.0191834755756906e-06,123396,0.005653129310788494,125
2128.8723769187927,6.99746349271721e-07,2.3740296229571207e-06,2130.764207839966,1723047780.326125,1.6742832736853998e-06,135736,0.0008217032744026318,126
2341.2415595054626,7.937018797185543e-07,1.1600338362964316e-05,2343.1331305503845,1723047992.6950476,1.0806636483245762e-05,149309,0.0019302699414571072,127
2575.4265739917755,8.809090337646027e-07,3.5254375894793847e-06,2577.3181505203247,1723048226.8800676,2.644528555714782e-06,164240,0.0013883346158917278,128
2832.453239917755,5.577118380003088e-07,2.426703987331857e-06,2834.3448498249054,1723048483.906767,1.8689921493315484e-06,180664,0.0007382951743766116,129
3000.0138618946075,1.4383815731004924e-05,4.105078466439027e-05,3001.9064452648163,1723048651.4683623,2.6666968933385344e-05,191343,0.0015984424598253144,130
