time,_runtime,loss_boundary,loss_interior,_step,l2_error,_timestamp,loss,step
800.1842532157898,800.6074576377869,7.660636368894935e-09,2.198006253373977e-08,89,0.00016378230552454656,1723046494.0298076,2.9640698902634708e-08,3992
879.9093449115753,880.3324782848358,8.274527602954824e-09,2.5430180209813738e-08,90,0.00014434111632353352,1723046573.7548282,3.3704707812768564e-08,4391
967.6483693122864,968.0714163780212,1.082856468713028e-08,2.6022116175160187e-08,91,0.00012888149097593207,1723046661.4937663,3.6850680862290467e-08,4831
1064.0671339035034,1064.4903030395508,1.2845898963181354e-08,2.931511626774509e-08,92,0.00012488206699095308,1723046757.912653,4.2161015230926444e-08,5314
1170.1103093624115,1170.533480167389,8.232070213568604e-09,1.808916164706042e-08,93,0.00011300324622169832,1723046863.95583,2.6321231860629023e-08,5845
1286.7219400405884,1287.1450283527374,6.696560145860686e-09,1.8802290998461926e-08,94,0.00011774237360554585,1723046980.5673783,2.5498851144322613e-08,6429
1414.9494235515594,1415.3725037574768,5.343042358258648e-09,1.718869490666603e-08,95,0.00010761803935072103,1723047108.7948537,2.2531737264924677e-08,7072
1555.930624961853,1556.353854417801,5.398793214431416e-09,1.5548432154320787e-08,96,0.00010570900340395529,1723047249.7762043,2.0947225368752205e-08,7779
1711.0735185146332,1711.4966490268707,5.103329049588551e-09,1.1720993016670603e-08,97,9.230032605395984e-05,1723047404.918999,1.6824322066259155e-08,8557
1881.8806827068329,1882.3038260936737,6.995424630758817e-09,1.4821625342772522e-08,98,9.370448632511363e-05,1723047575.726176,2.1817049973531338e-08,9413
2069.6277225017548,2070.050851583481,3.564247718310069e-09,1.0533315241117193e-08,99,8.759575267989065e-05,1723047763.4732015,1.4097562959427262e-08,10354
2276.269612789154,2276.692774772644,3.4901108530654337e-09,8.593261971147893e-09,100,8.893516162359908e-05,1723047970.1151247,1.2083372824213326e-08,11389
2503.6300609111786,2504.0533006191254,4.934750216174572e-09,1.3345138101846104e-08,101,8.47028008995257e-05,1723048197.4756505,1.8279888318020677e-08,12528
2753.8130843639374,2754.236257791519,2.5637429754616815e-09,7.322728160640323e-09,102,8.442044867463122e-05,1723048447.6586077,9.886471136102005e-09,13781
3000.0851078033447,3000.508138895035,4.575706324586718e-09,9.315810066707821e-09,103,8.171866163131986e-05,1723048693.9304888,1.3891516391294539e-08,15014
