time,_step,_timestamp,loss,loss_interior,step,l2_error,loss_boundary,_runtime
242.20711874961853,103,1723045895.0934417,0.00040731174534756496,8.661700319839356e-05,15159,0.016837256941714583,0.0003206947421491714,243.00164580345154
266.1016778945923,104,1723045918.9882755,0.000296365941358239,7.541369349665843e-05,16675,0.015672219246951145,0.00022095224786158055,266.8964796066284
292.5042521953583,105,1723045945.3906813,0.0002435006380416255,7.478055909197175e-05,18342,0.0141693902331708,0.00016872007894965375,293.298885345459
321.54243779182434,106,1723045974.4290378,0.0002459369303709908,6.695026888646758e-05,20177,0.016590936748586256,0.0001789866614845232,322.33724188804626
353.31468200683594,107,1723046006.2013059,0.00021269388225205228,6.647563278126589e-05,22194,0.013288336214554611,0.00014621824947078638,354.10950994491577
388.44163608551025,108,1723046041.3281684,0.00017310162059504036,5.765358966575077e-05,24414,0.010764195931258576,0.0001154480309292896,389.2363724708557
427.03281569480896,109,1723046079.919467,0.00020495223013021634,5.484670879863348e-05,26855,0.010568685520175968,0.00015010552133158287,427.8276710510254
469.5714590549469,110,1723046122.4575465,0.0001401961062310652,4.7566524025441514e-05,29540,0.014537550613713594,9.262958220562367e-05,470.36575055122375
516.1659843921661,111,1723046169.0525308,0.00014664740569036663,4.341110110266046e-05,32494,0.010498763966341312,0.00010323630458770617,516.9607348442078
567.3320953845978,112,1723046220.2187576,0.0001427637008440899,4.003553247800768e-05,35744,0.008833674871602033,0.00010272816836608221,568.1269617080688
623.5467536449432,113,1723046276.4333842,0.0001313686356592865,4.309557096742568e-05,39318,0.008518011185436769,8.827306469186082e-05,624.3415882587433
685.402544260025,114,1723046338.2891293,0.00012723848837384912,3.804901866902805e-05,43250,0.008784045088188211,8.918946970482109e-05,686.1973333358765
753.7126142978668,115,1723046406.5970235,0.00012877441941898333,3.167258689321767e-05,47575,0.012160478141285609,9.710183252576567e-05,754.5052275657654
828.8299243450165,116,1723046481.7160904,9.828707825924928e-05,2.9410693266147165e-05,52332,0.010839883742920341,6.887638499310212e-05,829.6242945194244
911.7357888221741,117,1723046564.6221397,0.00010818802232318131,3.2562922031767286e-05,57566,0.008633946206885075,7.562510029141403e-05,912.5303437709808
1003.0666949748993,118,1723046655.9533896,7.173828941755189e-05,2.451947991656994e-05,63322,0.006897058273953935,4.7218809500981954e-05,1003.8615937232971
1103.3971502780914,119,1723046756.2838495,0.00011126628961451395,2.40316578620312e-05,69654,0.010762309163622587,8.723463175248275e-05,1104.1920535564423
1213.758796453476,120,1723046866.6450899,7.18558380809062e-05,2.5714190386873813e-05,76620,0.007719290613202025,4.614164769403238e-05,1214.5532939434052
1335.3235476016998,121,1723046988.210133,5.6930397046219035e-05,2.0489193773489723e-05,84281,0.006473658731404682,3.6441203272729316e-05,1336.1183371543884
1469.0065643787384,122,1723047121.8932326,5.2496823762401344e-05,2.0200616791351025e-05,92710,0.006421407203634164,3.229620697105032e-05,1469.801436662674
1615.7931265830994,123,1723047268.6796806,4.7625653218415386e-05,2.0308367416856535e-05,101980,0.0058189224900541455,2.731728580155885e-05,1616.5878846645355
1777.4211497306824,124,1723047430.3076277,7.829696018877174e-05,2.325588081812188e-05,112178,0.005663984564657356,5.5041079370649854e-05,1778.2158317565918
1954.994838476181,125,1723047607.8815134,5.36762181990045e-05,1.822493620173612e-05,123396,0.005879195582313562,3.545128199726838e-05,1955.7897174358368
2150.352192401886,126,1723047803.2387881,6.858076987715115e-05,1.9248316696160954e-05,135736,0.008736298803965493,4.933245318099019e-05,2151.1469922065735
2365.4051656723022,127,1723048018.291896,4.61761802604773e-05,1.631865751293319e-05,149309,0.007350741729630274,2.985752274754411e-05,2366.200100183487
2601.9850838184357,128,1723048254.8718333,3.9258079462336765e-05,1.6945457636122067e-05,164240,0.006528037082176827,2.2312621826214698e-05,2602.7800374031067
2862.3269608020782,129,1723048515.2132602,4.9344497474631456e-05,1.6697686064475975e-05,180664,0.006908588488902729,3.264681141015548e-05,2863.121464252472
3000.0026681423187,130,1723048652.8902116,8.590556264330564e-05,1.9608771043843586e-05,189353,0.01212850314629735,6.629679159946206e-05,3000.798415660858
