step,time,l2_error,loss,arm,system,seed,lr,damping,momentum,norm_constraint,num_seconds,equation
19,120.96974086761475,0.23207809925250444,0.07567276207134141,ssspring,heat4,3,,,,,3000,heat
20,127.07837176322937,0.19901646171457146,0.054862522089389056,ssspring,heat4,3,,,,,3000,heat
21,133.19069695472717,0.1707588938417378,0.041319208541614943,ssspring,heat4,3,,,,,3000,heat
22,139.3008735179901,0.14663573025028082,0.03325936775199945,ssspring,heat4,3,,,,,3000,heat
23,145.41314673423767,0.1254730463131181,0.023501340138156405,ssspring,heat4,3,,,,,3000,heat
24,151.52449417114258,0.10697202160986408,0.018124157600996692,ssspring,heat4,3,,,,,3000,heat
25,157.65886807441711,0.09195288014539481,0.013112717114925895,ssspring,heat4,3,,,,,3000,heat
26,163.81935596466064,0.07814937016884826,0.009584204179294597,ssspring,heat4,3,,,,,3000,heat
27,169.98132014274597,0.06650274640805609,0.0071277724902183886,ssspring,heat4,3,,,,,3000,heat
28,176.1433925628662,0.056553878574531334,0.005179347698304671,ssspring,heat4,3,,,,,3000,heat
29,182.30914092063904,0.048303331160121685,0.004097355766694634,ssspring,heat4,3,,,,,3000,heat
30,188.5048999786377,0.04108346506248832,0.0029362468865225594,ssspring,heat4,3,,,,,3000,heat
31,194.71816992759705,0.03534106817960589,0.0020615790644143957,ssspring,heat4,3,,,,,3000,heat
32,200.96393179893494,0.030552121873523838,0.0016035515956226954,ssspring,heat4,3,,,,,3000,heat
33,207.2072193622589,0.026320721606672405,0.0011889754400330483,ssspring,heat4,3,,,,,3000,heat
34,213.45766043663025,0.02262423149559971,0.0009152708086907582,ssspring,heat4,3,,,,,3000,heat
35,219.7333014011383,0.019650896607841202,0.0006799259912029275,ssspring,heat4,3,,,,,3000,heat
36,226.01461386680603,0.017065686836618278,0.00046719793750929386,ssspring,heat4,3,,,,,3000,heat
37,232.2901966571808,0.014687859669372175,0.0003434191363695431,ssspring,heat4,3,,,,,3000,heat
38,238.59674382209778,0.012751595901926987,0.00027761890737239937,ssspring,heat4,3,,,,,3000,heat
39,244.88704633712769,0.011041738397727638,0.0001977483811885989,ssspring,heat4,3,,,,,3000,heat
40,251.1891734600067,0.009461545428377894,0.000153686408512102,ssspring,heat4,3,,,,,3000,heat
42,263.7939796447754,0.007054877386486933,7.980178139196917e-05,ssspring,heat4,3,,,,,3000,heat
46,288.96082854270935,0.003914822828830526,2.3983891296459598e-05,ssspring,heat4,3,,,,,3000,heat
50,314.135986328125,0.0020826412819437393,6.95585949554858e-06,ssspring,heat4,3,,,,,3000,heat
55,345.581618309021,0.0008795510372385257,1.2769426177548234e-06,ssspring,heat4,3,,,,,3000,heat
61,383.2876965999603,0.00035422734588332,1.9151159214887406e-07,ssspring,heat4,3,,,,,3000,heat
67,420.99427318573,0.00021815431173417222,6.764078899687995e-08,ssspring,heat4,3,,,,,3000,heat
73,458.6481285095215,0.00015580553267184827,2.920829678979896e-08,ssspring,heat4,3,,,,,3000,heat
81,508.84603929519653,0.00011532529726716355,1.4435188635438286e-08,ssspring,heat4,3,,,,,3000,heat
89,558.9989001750946,7.211652592399325e-05,6.450669414880777e-09,ssspring,heat4,3,,,,,3000,heat
98,615.3920016288757,5.751761569026232e-05,6.496223725595479e-09,ssspring,heat4,3,,,,,3000,heat
107,671.7720065116882,4.140900157429042e-05,2.3261855287569915e-09,ssspring,heat4,3,,,,,3000,heat
118,740.64741563797,2.2995211168069287e-05,9.669637468054418e-10,ssspring,heat4,3,,,,,3000,heat
130,815.7850830554962,1.0783303311824231e-05,2.6921058812904705e-10,ssspring,heat4,3,,,,,3000,heat
143,896.7356359958649,1.2343420442287631e-05,2.1817011996170686e-10,ssspring,heat4,3,,,,,3000,heat
157,983.9330990314484,9.170801374369272e-06,2.2730331337701633e-10,ssspring,heat4,3,,,,,3000,heat
172,1077.904022693634,7.572714354232907e-06,1.2617533302438522e-10,ssspring,heat4,3,,,,,3000,heat
190,1189.8568098545074,8.019022489938643e-06,5.270181840971202e-10,ssspring,heat4,3,,,,,3000,heat
208,1302.2998707294464,6.758591609508593e-06,1.0598903584445771e-10,ssspring,heat4,3,,,,,3000,heat
229,1433.064529657364,7.238871442720196e-06,8.170787662997415e-11,ssspring,heat4,3,,,,,3000,heat
252,1576.9416460990906,6.892142140224598e-06,7.778710581645544e-11,ssspring,heat4,3,,,,,3000,heat
277,1733.49920296669,5.949217775331556e-06,7.530782701654714e-11,ssspring,heat4,3,,,,,3000,heat
305,1906.8115923404694,5.021587985101228e-06,7.901526324929617e-11,ssspring,heat4,3,,,,,3000,heat
335,2090.6340425014496,4.444611120495602e-06,4.8715593432402936e-11,ssspring,heat4,3,,,,,3000,heat
369,2297.7717714309692,4.641730675121614e-06,4.985982565918283e-11,ssspring,heat4,3,,,,,3000,heat
406,2523.3400585651398,3.7235938515694967e-06,3.394375480810384e-11,ssspring,heat4,3,,,,,3000,heat
446,2767.10599899292,3.6060650718333204e-06,2.993458354618606e-11,ssspring,heat4,3,,,,,3000,heat
485,3004.8130288124084,3.086753081732861e-06,1.7766583802677505e-11,ssspring,heat4,3,,,,,3000,heat
0,8.275496244430542,31.928983823926735,1098.7978572872114,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
1,16.53774905204773,27.119436927194325,854.8653143087913,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
2,24.59983730316162,21.154131905405002,665.1335974732041,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
3,32.69545221328735,16.07484426698972,470.4551383981393,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
4,40.78493356704712,12.651684544504498,332.24689940535444,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
5,48.87608766555786,10.159559926636463,262.7658357288581,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
6,56.97095441818237,8.349937700899922,189.15078766336896,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
7,65.06681752204895,6.882676461681103,151.69214831481534,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
8,73.21479344367981,5.65208784794515,113.92862780113774,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
9,81.3800311088562,4.682515220688751,86.36043751877558,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
10,89.53687024116516,3.9652130244764057,65.91310208953779,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
11,97.69657611846924,3.439723231690959,56.27441314359179,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
12,105.85166931152344,3.037238819241204,45.53261288968274,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
13,114.00923824310303,2.737304655005006,38.37126704243306,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
14,122.16570448875427,2.524381079859999,35.24150548059614,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
15,130.3209719657898,2.368430992671559,27.29061968880707,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
16,138.47547721862793,2.240362646196911,24.861349590042714,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
17,146.63174200057983,2.1030998988237513,25.742847914233288,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
18,154.79045295715332,2.012111566074842,24.136184956139317,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
19,162.94614434242249,1.9096555479638202,20.11709613597582,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
20,171.1024534702301,1.7809220905597132,18.868855332363964,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
21,179.2595283985138,1.666933530586236,17.320550849718014,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
22,187.41757035255432,1.5634870578237219,15.690751179115475,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
23,195.57203197479248,1.4654259737383883,19.146255572665098,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
24,203.72596859931946,1.3737333044961981,13.93659783095932,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
25,211.8857340812683,1.288429179200752,13.115027209316622,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
26,220.04289770126343,1.2039153898189294,10.973919450566957,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
27,228.2007029056549,1.1314177913502919,12.327263526408665,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
28,236.35833263397217,1.0539755765735819,10.188727898715413,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
29,244.51549315452576,0.976857478441576,7.957082812826137,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
30,252.67501831054688,0.9340616690792514,7.530506651431768,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
31,260.83248019218445,0.8782338097217958,7.4845595689039826,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
32,268.98851323127747,0.8143939663550993,6.552174738622247,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
33,277.1449246406555,0.7520896840840723,8.254650790925893,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
34,285.2988820075989,0.7105813070866853,4.817520865642325,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
35,293.45487809181213,0.6728301739279297,4.545516918761747,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
36,301.6112959384918,0.6438337977384199,4.417622359653073,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
37,309.76617789268494,0.60711228845432,4.533304889470206,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
38,317.92356061935425,0.5762396471855198,3.070263981217336,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
39,326.07923316955566,0.5468851993044973,2.5375120206570734,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
40,334.23954153060913,0.5199788696755413,2.0071174832741154,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
42,350.5292778015137,0.4814179994372527,1.6803901725026342,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
46,383.0972909927368,0.44436787941032924,1.0881278336358866,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
50,415.66864037513733,0.3913648590180955,0.7662576370026668,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
55,456.3738582134247,0.34473688121683244,0.32448857290112304,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
61,505.22758412361145,0.32442936131094574,0.14608910112281115,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
67,554.0683181285858,0.2679349171769146,0.11417909602582223,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
73,602.9049136638641,0.24122042156566492,0.07011702268246686,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
81,668.0178678035736,0.21871098272355222,0.05830078615231084,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
89,733.125342130661,0.20009076095885672,0.05396498341146844,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
98,806.3717067241669,0.17778669419371446,0.037270930933990365,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
107,879.6132075786591,0.1237280918961655,0.024133038899402003,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
118,969.1182744503021,0.06868653552517835,0.00501376593307429,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
130,1066.8194901943207,0.04036861007636109,0.0018637640819302215,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
143,1172.616261959076,0.027116629668191956,0.0008914995687986514,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
157,1286.539205789566,0.017639234541849447,0.0006157654139984285,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
172,1408.6018288135529,0.011076754454419763,0.00020683350234661425,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
190,1555.076648235321,0.0076799954791285565,0.00012089880774541098,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
208,1701.529479265213,0.006163535880755943,6.296425434208902e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
229,1872.410816192627,0.00524217569883734,7.166542962368739e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
252,2059.548721551895,0.004635021940119709,6.204809350124627e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
277,2263.0049505233765,0.004481521761347507,4.5213549410783614e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
305,2490.829832792282,0.003738201759317645,0.0008961962846879396,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
335,2734.914345264435,0.004148620395505041,3.955084018659132e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
369,3011.5401060581207,0.003336108669362225,2.280853216262152e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
406,3312.5946819782257,0.0034716223345124552,1.4057295141811094e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
446,3638.027188539505,0.003470963195163046,2.2189651619861748e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
491,4004.505989074707,0.002752342021937192,1.993041052260742e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
540,4403.60665845871,0.002095500603964893,1.092302529007052e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
594,4845.825818061829,0.0019186915964068206,9.433175100673836e-06,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
653,5328.023355722427,0.001586439953597085,3.130835643618186e-05,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
718,5857.905309438705,0.0016592752063766486,6.147315946324381e-06,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
736,6004.462371110916,0.0015538082980637226,8.870964838464122e-06,ssspring,lfp9,1,,,,,6000,log-fokker-planck-isotropic
0,8.728877067565918,32.329393737904766,1092.522107524148,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
1,17.607988834381104,28.117812579314577,851.2989747309135,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
2,25.662065982818604,22.40903534723743,724.7978732847838,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
3,33.693047761917114,17.932780340225698,533.7782192301918,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
4,41.755338191986084,14.141201480862145,385.76397366838773,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
5,49.82951283454895,11.124408791260297,287.47983375863726,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
6,57.9225218296051,8.979076571082967,212.70122511627457,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
7,66.01629161834717,7.329091790910646,162.64452375717528,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
8,74.14331483840942,6.117970770727164,129.18531286920626,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
9,82.23375463485718,5.1263003825883,114.34918444014431,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
10,90.36598753929138,4.431858820791178,96.28891577074774,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
11,98.4618833065033,3.9263150489852237,87.64598099571096,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
12,106.55720329284668,3.572092975072921,87.86935665787577,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
13,114.66230511665344,3.297945704146244,87.96480655581834,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
14,122.75762486457825,3.122076938700122,89.45917006517503,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
15,130.8494794368744,2.9884668598531867,89.9225057705394,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
16,138.94165587425232,2.8984254690470883,90.5576647886659,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
17,147.03211379051208,2.782891802074164,102.31051168695593,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
18,155.1241796016693,2.7220752722104624,95.77904706301382,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
19,163.21174097061157,2.6352764963422173,97.04288049317697,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
20,171.31283926963806,2.5986201232576245,99.43577141151391,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
21,179.41332340240479,2.5199348220314794,96.7206761729137,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
22,187.50481867790222,2.4717766182217633,89.15892843018774,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
23,195.59440994262695,2.423689266368519,113.56680624473381,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
24,203.6828591823578,2.4070879048593987,91.00702617798272,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
25,211.77405667304993,2.3881275809266294,90.70538937456533,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
26,219.86176681518555,2.3666542692298913,78.16583903920444,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
27,227.9537365436554,2.3426618155472982,80.47693525957449,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
28,236.0931432247162,2.326578267793963,70.4863122092797,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
29,244.2337930202484,2.3031776323270807,69.78253246810168,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
30,252.33025455474854,2.2514877087665996,64.46082154779644,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
31,260.4335286617279,2.221932304726453,65.91939511608021,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
32,268.5404489040375,2.201814140177148,67.53784875287974,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
33,276.6311180591583,2.1589426988990974,48.672281467249306,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
34,284.72355222702026,2.102640661210723,48.485481681167904,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
35,292.81983065605164,2.0911629074499425,44.036202760337645,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
36,300.9082033634186,2.051772367677758,40.458602406874725,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
37,309.00728726387024,2.021960213491896,36.42269555097171,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
38,317.1328549385071,1.9812685698941124,35.42605807151636,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
39,325.22302412986755,1.9349216737411052,34.395669986060966,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
40,333.31625962257385,1.9111323514749585,29.19043952135197,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
42,349.48230600357056,1.8110623497716358,24.63308813250099,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
46,381.78130078315735,1.6594252185113652,20.078580697278735,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
50,414.09406995773315,1.4985335836658134,14.609131273766845,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
55,454.46696615219116,1.2313684550739001,8.050571268586934,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
61,503.00393295288086,0.9815819048488597,3.9088918031757798,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
67,551.4543220996857,0.8203322277015704,2.1106669517435996,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
73,599.9416651725769,0.6849167665668034,1.1625647756586384,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
81,664.5240132808685,0.6135879258114489,0.7113927807691633,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
89,729.1181347370148,0.5465575117798803,0.4211593614900462,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
98,802.2656695842743,0.42078046448036327,0.22635357628681496,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
107,877.6237483024597,0.2674701482211786,0.09794794823610638,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
118,966.4650738239288,0.13839549465837367,0.0387151820537753,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
130,1063.3670015335083,0.08631808736158426,0.02304718008656602,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
143,1168.3945105075836,0.053491121779053644,0.009148047141183752,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
157,1281.405259847641,0.038329004815751716,0.00443880359513434,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
172,1402.5008549690247,0.030975961471440067,0.0024850759482651676,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
190,1547.878756761551,0.022406174736537048,0.0012584646318227499,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
208,1693.3511662483215,0.014647864514341696,0.0009868851973109357,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
229,1863.0028913021088,0.011322252290615781,0.0017925972617643337,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
252,2048.6813583374023,0.007752584753414772,0.0006818992085441458,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
277,2250.6835803985596,0.006826986551276057,0.00020130604105639903,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
305,2476.9844188690186,0.005757314046703658,0.00017670168037363121,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
335,2719.2124733924866,0.004694021311657607,0.00011236280947467055,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
369,2993.851142644882,0.00347791843668728,5.932786377837039e-05,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
406,3292.599395751953,0.003199148025756738,7.436351697627026e-05,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
446,3615.574998140335,0.002599969955110668,7.61460900529615e-05,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
491,3978.917251586914,0.002637542388573429,2.3776404326723175e-05,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
540,4374.637469530106,0.0024064719223639334,1.0663812584062955e-05,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
594,4810.541134119034,0.0020665196890744825,6.618583825887293e-06,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
653,5287.144685745239,0.001583102311711598,7.408425391363611e-06,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
718,5811.8374173641205,0.0013628241055905518,5.634897843102712e-06,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
742,6005.6723465919495,0.001563180826086312,4.3696803212429095e-06,ssspring,lfp9,2,,,,,6000,log-fokker-planck-isotropic
0,8.301578283309937,32.690799788838376,1116.9843632313004,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
1,16.515216588974,26.347839655646077,854.3945143238832,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
2,24.496548652648926,20.506345019908768,648.1565539324206,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
3,32.52496910095215,16.505539603943447,450.07896922865973,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
4,40.55192947387695,13.44519849007594,348.5352624090309,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
5,48.57880640029907,10.609923441965124,276.5902645976713,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
6,56.6027626991272,8.60213646746541,192.73869786137578,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
7,64.62609934806824,6.858486444553675,153.97118839269257,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
8,72.69690608978271,5.5465507625546975,114.32091843097706,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
9,80.78654980659485,4.5975212545851,89.72191244385364,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
10,88.88036060333252,3.94783351478497,72.045126183559,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
11,96.97184538841248,3.45868099386588,62.05321629218086,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
12,105.06052803993225,3.1011658278669816,59.354425990923815,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
13,113.14947867393494,2.835364917080486,53.073029584760086,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
14,121.24149584770203,2.657030061616971,51.71785366709442,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
15,129.33315253257751,2.514314620639486,51.83780097994844,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
16,137.4222366809845,2.3822498967820858,44.68402957262447,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
17,145.51370358467102,2.2913848479673553,52.692933761987604,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
18,153.60806560516357,2.2174835189517794,40.86841091115524,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
19,161.6961851119995,2.1587856212214755,63.1933709395181,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
20,169.7857117652893,2.0477978464470246,41.41971625137459,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
21,177.87435293197632,1.943122154994847,58.17784385408316,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
22,185.96001029014587,1.8409474178834004,33.92794717294117,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
23,194.04708003997803,1.7578370073550371,32.38809518140293,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
24,202.13431119918823,1.6814163524309844,31.855616428620895,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
25,210.22019934654236,1.5794601992657236,33.121005982295884,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
26,218.30794525146484,1.4816624904877742,34.43534317674901,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
27,226.39677906036377,1.3782221454445807,37.70335505961301,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
28,234.48421955108643,1.2664034012305438,17.858583234905836,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
29,242.5704734325409,1.182010497629043,20.49039941167248,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
30,250.65745043754578,1.1008677020635134,44.63844582649994,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
31,258.74269700050354,1.0234620425630985,21.22575496602358,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
32,266.828528881073,0.945395217886729,19.96810456493125,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
33,274.9140729904175,0.8814115000983204,25.110004364093214,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
34,282.9998598098755,0.8199319773443517,16.949365965330575,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
35,291.0847647190094,0.7686541760989666,12.052992487543206,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
36,299.17023062705994,0.7179825936920907,14.727686809706602,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
37,307.25759530067444,0.6806296367333734,26.80589427296341,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
38,315.34225153923035,0.6432019424968215,14.682150972907984,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
39,323.4274456501007,0.6052191041714479,7.441468400192515,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
40,331.514967918396,0.5745174669823336,17.14425918895019,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
42,347.66636872291565,0.5142007946744865,5.423113426375397,ssspring,lfp9,3,,,,,6000,log-fokker-planck-isotropic
