_timestamp,loss,time,loss_boundary,loss_interior,_runtime,l2_error,step,_step
1715787958.0381083,5.7317866368667166e-11,81.4666965007782,2.4319280490203247e-12,5.488593831964684e-11,85.1254334449768,1.237174645730471e-06,869,73
1715787965.8534784,2.7071421999275038e-11,89.2821958065033,1.7311999212001503e-12,2.534022207807489e-11,92.94080352783203,9.732355348548322e-07,956,74
1715787975.1114383,1.5726388942205605e-11,98.54011464118958,9.773959270435611e-13,1.4748993015162044e-11,102.19876337051392,6.473876380906605e-07,1052,75
1715787984.6461582,8.194016873047974e-12,108.07513761520386,6.094005077968529e-13,7.584616365251122e-12,111.73348331451416,4.1439625495861527e-07,1157,76
1715787995.2313879,5.684829022562325e-12,118.66000628471375,4.643014480941166e-13,5.2205275744682085e-12,122.31871294975281,3.314986894351977e-07,1272,77
1715788007.1566658,4.8471315652698275e-12,130.58569741249084,4.047438645044543e-13,4.442387700765373e-12,134.24399089813232,3.065084695624322e-07,1400,78
1715788020.2828417,4.56602251227419e-12,143.71159982681274,3.988645793259096e-13,4.167157932948281e-12,147.37016677856445,4.0939333887419997e-07,1539,79
1715788034.194275,4.448932144803901e-12,157.62235355377197,3.884707726928779e-13,4.060461372111023e-12,161.28159999847412,4.092242670165412e-07,1693,80
1715788048.8637033,4.404828955888431e-12,172.29214453697205,3.8104679573936745e-13,4.0237821601490635e-12,175.95102834701538,3.710431316093006e-07,1863,81
1715788064.9898217,4.389103999520847e-12,188.41879749298096,3.8059763615946194e-13,4.008506363361385e-12,192.07714676856995,3.4559174533455265e-07,2049,82
1715788084.6414,4.380180047642798e-12,208.06999731063843,3.823016416153481e-13,3.99787840602745e-12,211.72872519493103,3.30246545071571e-07,2254,83
1715788105.7419438,4.371868761092994e-12,229.1706280708313,3.852879500236179e-13,3.9865808110693764e-12,232.82926893234253,3.1799083598308864e-07,2479,84
1715788128.2794325,4.363734505255121e-12,251.70828247070312,3.8978929307300946e-13,3.9739452121821115e-12,255.36675763130188,3.081292814495732e-07,2727,85
1715788153.1269069,4.356623252414307e-12,276.5550494194031,3.952906001402344e-13,3.9613326522740725e-12,280.214231967926,3.021505620224539e-07,3000,86
1715788178.6195598,4.35068101309076e-12,302.04855942726135,4.0099776896857554e-13,3.949683244122184e-12,305.70688486099243,3.000204418056483e-07,3299,87
1715788208.0792768,4.34561162079981e-12,331.5080096721649,4.0647283900168557e-13,3.939138781798124e-12,335.166601896286,3.007162425376247e-07,3629,88
1715788241.1249456,4.340887353886482e-12,364.5536630153656,4.117096244886485e-13,3.929177729397833e-12,368.21227073669434,3.03367560599811e-07,3992,89
1715788277.3112597,4.336249711576868e-12,400.7399582862854,4.167210138183775e-13,3.91952869775849e-12,404.3985848426819,3.074212848655947e-07,4391,90
1715788317.6574183,4.331586831634361e-12,441.08610677719116,4.2145734006247637e-13,3.910129491571885e-12,444.74474334716797,3.123550743439517e-07,4831,91
1715788361.413683,4.326778900589918e-12,484.8418745994568,4.258985394421044e-13,3.900880361147814e-12,488.50100803375244,3.17646490603206e-07,5314,92
1715788410.136493,4.321540792166253e-12,533.5651867389679,4.301567644660613e-13,3.891384027700192e-12,537.223818063736,3.229496912271616e-07,5845,93
1715788463.0934813,4.3153815104599555e-12,586.5220792293549,4.342744166929168e-13,3.881107093767039e-12,590.1808063983917,3.2795910040989136e-07,6429,94
1715788521.125953,4.306744123070143e-12,644.5547180175781,4.3683540708337816e-13,3.869908715986765e-12,648.213278055191,3.3108946766291785e-07,7072,95
1715788583.091409,4.287253186409543e-12,706.5201590061188,4.346288082514518e-13,3.852624378158091e-12,710.1787340641022,3.3001734576560507e-07,7779,96
1715788653.8969145,4.259175506987586e-12,777.325658082962,4.315212715273944e-13,3.827654235460192e-12,780.9842395782471,3.286507574435652e-07,8557,97
1715788731.171314,4.237201719881068e-12,854.6000356674194,4.3064089887684497e-13,3.806560821004223e-12,858.2586390972137,3.2885304344952384e-07,9413,98
1715788816.0031326,4.226447754289575e-12,939.4318959712982,4.315923355766096e-13,3.794855418712966e-12,943.0904576778412,3.301479965312113e-07,10354,99
1715788876.6244972,4.222083133212451e-12,1000.0531179904938,4.319727928368657e-13,3.790110340375585e-12,1003.711822271347,3.307653475575838e-07,11018,100
