_runtime,l2_error,loss,time,_timestamp,loss_interior,step,_step,loss_boundary
51.20039629936218,5.751548354812802e-05,5.455088877014929e-08,47.39367365837097,1715402437.1478534,5.0651347229882475e-08,229,59,3.899541540266813e-09
55.88932919502258,5.557308196784337e-05,4.6014037492943714e-08,52.08265256881714,1715402441.8367863,4.312325460392927e-08,252,60,2.890782889014449e-09
60.97760200500488,5.204127731323442e-05,4.0937031763494374e-08,57.17077851295471,1715402446.925059,3.739032997454578e-08,277,61,3.546701788948595e-09
66.57993698120117,4.371069844396442e-05,3.4842863198949917e-08,62.77310585975647,1715402452.527394,3.2584804611341954e-08,305,62,2.258058587607966e-09
72.61581921577454,3.8327980051940245e-05,2.745310443878441e-08,68.809011220932,1715402458.5632763,2.5611253168546945e-08,335,63,1.841851270237463e-09
79.46379208564758,3.845209627272631e-05,2.286036552957341e-08,75.65705037117004,1715402465.4112492,2.0950226686445994e-08,369,64,1.910138843127416e-09
86.89701294898987,3.205751761355673e-05,2.4990933810804412e-08,83.08969783782959,1715402472.84447,2.3590358416920793e-08,406,65,1.4005753938836188e-09
94.9884045124054,2.762880639454231e-05,1.0386672329445263e-08,91.18174409866333,1715402480.9358616,9.356072828108361e-09,446,66,1.0305995013369013e-09
103.99603080749512,2.571179093522127e-05,7.271771450804692e-09,100.18936848640442,1715402489.943488,6.642325934106379e-09,491,67,6.294455166983124e-10
113.71627879142761,2.233801475049874e-05,6.284397462137826e-09,109.90930247306824,1715402499.6637359,5.701306373073845e-09,540,68,5.83091089063981e-10
124.49389481544495,1.9072079263242098e-05,4.717328683211816e-09,120.68717217445374,1715402510.441352,4.314233305011056e-09,594,69,4.030953782007599e-10
136.19631505012512,1.7110869310872843e-05,4.338600071801686e-09,132.38967418670654,1715402522.1437721,3.971458560838353e-09,653,70,3.6714151096333246e-10
149.04068183898926,1.5573916180483423e-05,4.908431335497628e-09,145.23350548744202,1715402534.988139,4.5946514818158914e-09,718,71,3.1377985368173637e-10
163.29222178459167,1.4678028407881894e-05,4.191352909853641e-09,159.4852478504181,1715402549.2396789,3.975010417778353e-09,790,72,2.1634249207528816e-10
178.89443850517273,1.2928471761034513e-05,3.378208854033928e-09,175.08727717399597,1715402564.8418956,3.220530778404872e-09,869,73,1.5767807562905594e-10
196.0519540309906,1.1922814517903556e-05,4.2462789460924335e-09,192.2450397014618,1715402581.999411,4.0850578883222745e-09,956,74,1.612210577701592e-10
215.027188539505,1.126146892151741e-05,2.7009917600962145e-09,211.21991086006165,1715402600.9746456,2.549368648930571e-09,1052,75,1.516231111656432e-10
