time,l2_error,_step,_runtime,loss_interior,loss,step,_timestamp,loss_boundary
363.6980125904083,0.009992556856942846,67,367.56041383743286,0.0009474266913172248,0.0010400315179095987,491,1715428394.2508647,9.260482659237396e-05
399.4520478248596,0.0101354710059185,68,403.3123199939728,0.0008598383118611518,0.0009652303045618085,540,1715428430.002771,0.00010539199270065659
439.2534031867981,0.010470134318826433,69,443.1136803627014,0.0008114714099744935,0.0009055137125715925,594,1715428469.8041313,9.4042302597099e-05
482.63286900520325,0.010435949226934832,70,486.493191242218,0.0007793752551340764,0.0008832009885926608,653,1715428513.1836421,0.00010382573345858434
530.8403432369232,0.0095872060050162,71,534.7007126808167,0.0007229473557144133,0.0008098452945748479,718,1715428561.3911636,8.689793886043462e-05
585.769552230835,0.008733198703710745,72,589.6298089027405,0.0006809621125266051,0.0007525335517600438,790,1715428616.3202598,7.157143923343869e-05
646.4702618122101,0.007257326715739861,73,650.3314061164856,0.0006236770440747894,0.0006754391589482467,869,1715428677.021857,5.1762114873457294e-05
713.4176368713379,0.006827256241318219,74,717.2780723571777,0.0006002910458221897,0.0006415166530010114,956,1715428743.9685233,4.1225607178821706e-05
785.0216715335846,0.006119003853115304,75,788.882894039154,0.0005802801014552875,0.0006134580490508025,1052,1715428815.573345,3.317794759551498e-05
861.8997149467468,0.005955803424553173,76,865.7602293491364,0.0005361277024815046,0.0005705759430379856,1157,1715428892.4506803,3.4448240556481045e-05
948.8261811733246,0.006956121227906978,77,952.6865916252136,0.00044455825276060705,0.0004909606870569429,1272,1715428979.3770425,4.6402434296335914e-05
1045.0114328861237,0.007632893287358064,78,1048.8723113536835,0.0003302822815922532,0.00039341834898069783,1400,1715429075.5627623,6.313606738844462e-05
1145.9807298183441,0.005718574927628113,79,1149.841100692749,0.00024937333242885414,0.00028678342399553436,1539,1715429176.5315516,3.74100915666802e-05
1257.8306970596313,0.005107312494056014,80,1261.691047668457,0.00023119792869817808,0.0002624883190603402,1693,1715429288.3814986,3.1290390362162144e-05
1380.4941020011902,0.004318416758187065,81,1384.3542926311493,0.00020362821648111298,0.00022343014289791425,1863,1715429411.0447435,1.980192641680126e-05
1515.2019383907318,0.0038952267199887773,82,1519.0622041225433,0.00017714010495878835,0.00019299298991014974,2049,1715429545.752655,1.5852884951361397e-05
1668.1999733448029,0.003600332393242632,83,1672.0603005886078,0.00016786560499604646,0.0001817220378380419,2254,1715429698.7507515,1.3856432841995445e-05
1838.0584847927094,0.003701365784203309,84,1841.9188468456268,0.000140778694772554,0.00015441753303442867,2479,1715429868.6092978,1.3638838261874657e-05
2026.5029511451721,0.0036415660399034583,85,2030.3647248744965,0.00013629823720717193,0.0001489800536415664,2727,1715430057.0551758,1.2681816434394477e-05
2234.0484681129456,0.003246011460691759,86,2237.9088175296783,0.0001138500086412679,0.00012739690313634397,3000,1715430264.5992684,1.3546894495076078e-05
2453.693127632141,0.003349408167434772,87,2457.5536465644836,0.0001033680892299042,0.00011594948060342183,3299,1715430484.2440975,1.2581391373517628e-05
2703.3644876480103,0.0034574281897367114,88,2707.2248318195343,7.241738251837816e-05,8.570683217012745e-05,3629,1715430733.9152827,1.3289449651749297e-05
2975.3907232284546,0.0031457805023700366,89,2979.2509837150574,5.592251813071995e-05,6.727872001752718e-05,3992,1715431005.9414346,1.1356201886807232e-05
3000.586680173874,0.0030149113724380143,90,3004.4468779563904,5.892868799554495e-05,6.997226176476831e-05,4026,1715431031.1373289,1.104357376922336e-05
