loss_boundary,time,_runtime,loss_interior,loss,_step,l2_error,_timestamp,step
2.888709675290603e-05,43.40820288658142,47.47186040878296,6.942130830902157e-05,9.83084050619276e-05,67,0.0064861422954761,1715415379.8137784,491
3.168729634127553e-05,47.574320554733276,51.637948751449585,8.288979260803938e-05,0.00011457708894931491,68,0.005725248502728424,1715415383.9798667,540
1.944705801994015e-05,52.05171751976013,56.11544680595398,4.655777162181219e-05,6.600482964175234e-05,69,0.005146840315873371,1715415388.4573648,594
1.9680415550075447e-05,56.938562870025635,61.00293707847595,5.259229691938719e-05,7.227271246946263e-05,70,0.0048263650289820685,1715415393.344855,653
1.6817094899805826e-05,62.2591495513916,66.32316875457764,6.13782287988888e-05,7.819532369869463e-05,71,0.004297165238104949,1715415398.6650867,718
9.662049488899827e-06,68.31268119812012,72.37694931030273,2.6773909574359705e-05,3.6435959063259533e-05,72,0.004196151396810803,1715415404.7188673,790
1.020715689327665e-05,74.95526385307312,79.01889610290527,2.3768555826739734e-05,3.3975712720016386e-05,73,0.003560530752737411,1715415411.360814,869
8.975957135157614e-06,82.46710109710693,86.53123450279236,2.1025810281705508e-05,3.0001767416863122e-05,74,0.0031560747921523624,1715415418.8731525,956
7.563226884377355e-06,90.54025864601135,94.60414528846741,2.1332036539824137e-05,2.8895263424201493e-05,75,0.00288398932227791,1715415426.9460633,1052
6.201032062247318e-06,99.12002658843994,103.18379735946655,1.920372268979639e-05,2.5404754752043707e-05,76,0.002837053341313596,1715415435.5257154,1157
6.225592225565416e-06,108.58715486526489,112.65077567100525,1.2136197688491557e-05,1.836178991405697e-05,77,0.0024932870833649667,1715415444.9926937,1272
7.061713970731865e-06,119.36307740211487,123.42763328552246,0.00017324261262931354,0.0001803043266000454,78,0.002215681739411129,1715415455.7695513,1400
3.4576287381957963e-06,131.2445363998413,135.30838775634766,1.4012523556202782e-05,1.747015229439858e-05,79,0.002066524143145251,1715415467.6503057,1539
3.283731958737847e-06,144.0771267414093,148.14078307151794,9.1654931639656e-06,1.2449225122703447e-05,80,0.0021356825441638818,1715415480.482701,1693
3.409233826159701e-06,158.1819305419922,162.24597120285034,9.179893241654723e-06,1.2589127067814423e-05,81,0.001960080045575249,1715415494.5878892,1863
3.1018566312221096e-06,173.60008549690247,177.6638536453247,9.653316203881559e-06,1.2755172835103668e-05,82,0.0018830654883913117,1715415510.0057716,2049
2.8686638879471346e-06,190.79244804382324,194.85611748695374,8.490603403315972e-06,1.1359267291263107e-05,83,0.0018821310861405452,1715415527.1980355,2254
2.010427640674079e-06,209.33076858520508,213.3947229385376,6.387125239172835e-06,8.397552879846915e-06,84,0.0016845807481935121,1715415545.736641,2479
3.096077448990391e-06,230.0948133468628,234.15885472297668,1.0107975825762353e-05,1.3204053274752744e-05,85,0.0016650519585387964,1715415566.5007727,2727
2.976547086762111e-06,253.19097328186035,257.25487446784973,1.9821326876426746e-05,2.2797873963188856e-05,86,0.0015392317117435953,1715415589.5967925,3000
1.8146826239475886e-06,277.7235128879547,281.78752279281616,4.504847291021604e-06,6.319529914969192e-06,87,0.0015393251038347143,1715415614.1294408,3299
2.3762592786108928e-06,305.14321875572205,309.2070927619934,7.05507598403184e-06,9.431335262642733e-06,88,0.001418716025357163,1715415641.5490108,3629
1.5209518741901005e-06,335.6310701370239,339.695095539093,3.947024542613288e-06,5.467976416803389e-06,89,0.001356096865672309,1715415672.0370135,3992
1.441522181235605e-06,369.24545526504517,373.309344291687,3.941708023778636e-06,5.383230205014241e-06,90,0.0012904265279125356,1715415705.6512623,4391
1.7736770020264944e-06,406.1962568759918,410.2607755661011,5.043130987356627e-06,6.816807989383121e-06,91,0.0012928620658094717,1715415742.6026936,4831
1.756668327363798e-06,446.51564049720764,450.57951068878174,6.078621836137194e-06,7.835290163500991e-06,92,0.0011903638208674919,1715415782.9214287,5314
1.3336667198254219e-06,490.62236738204956,494.68633913993835,3.691675740931795e-06,5.025342460757216e-06,93,0.0011892013185194575,1715415827.0282571,5845
1.2334756607083935e-06,538.8887190818787,542.9555425643921,3.736193888591852e-06,4.969669549300246e-06,94,0.0011045662483589378,1715415875.2974606,6429
9.827755418722517e-07,592.2249095439911,596.2889659404755,2.7289177791990354e-06,3.7116933210712873e-06,95,0.0010517220213674924,1715415928.630884,7072
9.722873946742454e-07,651.6927306652069,655.7564628124237,2.358019051679981e-06,3.3303064463542266e-06,96,0.001019714778815642,1715415988.0983808,7779
7.458000152822165e-07,717.1949880123138,721.2593986988068,2.400060455747068e-06,3.1458604710292846e-06,97,0.0009692736832132281,1715416053.6013167,8557
1.3534712738754987e-06,788.6052193641663,792.6691975593567,3.910608756635292e-06,5.26408003051079e-06,98,0.0009086056068396976,1715416125.0111156,9413
8.712490032376959e-07,867.0578513145447,871.1224875450134,1.8711262048607703e-06,2.742375208098466e-06,99,0.0009093407354110036,1715416203.4644055,10354
5.289783348739503e-07,953.7814679145813,957.8453764915466,1.4668650327689849e-06,1.995843367642935e-06,100,0.0008380706357412575,1715416290.1872945,11389
7.402369255283241e-07,1049.0477640628815,1053.1118988990784,2.2523830627895397e-06,2.992619988317864e-06,101,0.0008134716486417552,1715416385.453817,12528
5.5006368002347e-07,1153.8661661148071,1157.9305515289307,1.254750949820862e-06,1.804814629844332e-06,102,0.0007941882738193481,1715416490.2724695,13781
5.369219845760597e-07,1268.8910143375397,1272.9555356502533,1.3986442149064952e-06,1.935566199482555e-06,103,0.0007507790901250869,1715416605.2974536,15159
4.427745442074068e-07,1395.8779516220093,1399.9418799877167,1.3460346143109135e-06,1.7888091585183203e-06,104,0.0007204460072710194,1715416732.283798,16675
4.6665911775196964e-07,1535.318629026413,1539.3826694488525,1.4012042489829673e-06,1.8678633667349369e-06,105,0.0006542817979416776,1715416871.7245874,18342
3.8116908143767126e-07,1688.6275923252106,1692.6919512748718,9.820125319215845e-07,1.3631816133592557e-06,106,0.0006279718039066578,1715417025.0338693,20177
3.185537240817525e-07,1856.9321031570435,1860.9960370063782,8.030399746182684e-07,1.1215936987000208e-06,107,0.0006300055273032299,1715417193.337955,22194
4.553742750312427e-07,2043.1053416728973,2047.1692688465118,1.5708522661363125e-06,2.026226541167555e-06,108,0.000625560300715237,1715417379.5111868,24414
3.2814588295107107e-07,2241.8220570087433,2245.8858885765076,8.949021900533047e-07,1.2230480730043758e-06,109,0.0005613676823331655,1715417578.2278066,26855
3.311630509755737e-07,2450.650935649872,2454.7147731781006,8.803520950703714e-07,1.211515146045945e-06,110,0.0005617730612815374,1715417787.0566912,29540
2.644125060332206e-07,2681.6001200675964,2685.664351463318,5.831905405603448e-07,8.476030465935653e-07,111,0.0005158728487720996,1715418018.0062695,32494
2.8794510367877965e-07,2932.7799201011658,2936.844116449356,6.988045644407964e-07,9.86749668119576e-07,112,0.0005081093342961041,1715418269.1860344,35744
3.218680879852728e-07,3000.0282690525055,3004.092257976532,1.0113229755866177e-06,1.3331910635718905e-06,113,0.0005058782084900558,1715418336.434176,36616
